longitude,latitude,percent_2g,percent_3g,percent_4g
7.09728,6.03097,27.78973201,38.83588927,33.37071704
7.10728,6.03097,27.76167689,38.8616997,33.37820164
7.11728,6.03097,27.78215106,38.93287826,33.2808089
7.12728,6.03097,27.75216109,38.93019539,33.30803627
7.13728,6.03097,27.74777378,38.92818264,33.31608808
7.14728,6.03097,27.74212502,38.92470778,33.32989428
7.15728,6.03097,27.76986195,38.89043327,33.33970478
7.16728,6.03097,27.7897737,38.86752736,33.34269894
7.17728,6.03097,27.82012912,38.8185609,33.36130998
7.18728,6.03097,27.91792525,38.71658468,33.36549007
7.19728,6.03097,27.98020655,38.66004112,33.35730397
7.20728,6.03097,27.95855222,38.68322339,33.35519853
7.21728,6.03097,27.9769229,38.61850487,33.40457222
7.22728,6.03097,27.92418903,38.72014225,33.35153153
7.23728,6.03097,27.90188679,38.88982116,33.20398967
7.24728,6.03097,27.94640778,38.91365521,33.13993701
7.25728,6.03097,27.90539139,38.93696055,33.15764806
7.26728,6.03097,27.86566426,38.97414941,33.16113543
7.27728,6.03097,27.83316419,39.01385557,33.15298024
7.28728,6.03097,27.75530325,39.0823707,33.16243458
7.29728,6.03097,27.80110667,39.10582132,33.09307201
7.30728,6.03097,27.82571859,39.12471433,33.04956708
7.31728,6.03097,27.83498715,39.13511191,33.03254433
7.32728,6.03097,27.8169231,39.18051063,33.00724834
7.33728,6.03097,27.79845025,39.18096636,33.02677997
7.34728,6.03097,27.85722672,39.22198,32.9195769
7.35728,6.03097,27.93056313,39.28048012,32.78364867
7.36728,6.03097,27.87232319,39.3651314,32.75932908
7.37728,6.03097,27.83841045,39.41391889,32.74809439
7.38728,6.03097,27.83558628,39.41361665,32.75141479
7.39728,6.03097,27.72313841,39.35121255,32.9324108
7.40728,6.03097,27.76613833,39.34800498,32.88897516
7.41728,6.03097,27.98898646,39.27649942,32.74167271
7.42728,6.03097,28.03596045,39.2502746,32.72006694
7.43728,6.03097,28.0409819,39.22196038,32.74481221
7.44728,6.03097,28.03872289,39.19000432,32.78027947
7.45728,6.03097,28.03339158,39.20148499,32.77181922
7.46728,6.03097,28.02746997,39.23196957,32.74056047
7.47728,6.03097,28.05058252,39.18698047,32.76540685
7.48728,6.03097,28.01349653,39.31349653,32.67300693
7.49728,6.03097,28.01323328,39.31323328,32.67353345
7.50728,6.03097,28.01320581,39.31320581,32.67358839
7.51728,6.03097,28.11095447,39.44364083,32.4454047
7.52728,6.03097,28.11151536,39.43706039,32.45142425
7.53728,6.03097,28.12083353,39.42172801,32.45743846
7.54728,6.03097,28.11076165,39.41771406,32.47152429
7.55728,6.03097,28.05392404,39.61464135,32.33143461
7.56728,6.03097,28.10227182,39.63543592,32.26229226
7.57728,6.03097,28.10674983,39.64426743,32.24477928
7.58728,6.03097,28.13521795,39.665739,32.19319522
7.59728,6.03097,28.06307872,39.73936071,32.19687725
7.60728,6.03097,28.05587799,39.74118302,32.20293899
7.61728,6.03097,28.07320287,39.7151957,32.21160143
7.62728,6.03097,28.12820497,39.76995776,32.10838145
7.63728,6.03097,28.12845795,39.74255121,32.13555645
7.64728,6.03097,28.08972187,39.69748533,32.20968677
7.65728,6.03097,28.11362544,39.71880951,32.16378252
7.66728,6.03097,28.11416109,39.71727195,32.16428348
7.67728,6.03097,28.10003943,39.75588307,32.14129959
7.68728,6.03097,28.08868499,39.8076514,32.10366362
7.69728,6.03097,28.12042998,39.79954901,32.08002101
7.70728,6.03097,28.16720644,39.69936534,32.13342822
7.71728,6.03097,28.17134197,39.69334966,32.13530837
7.72728,6.03097,28.260002,39.62287477,32.12424647
7.73728,6.03097,28.24619217,39.57536756,32.17508189
6.74728,6.04097,27.24360891,38.87393216,33.88414767
6.75728,6.04097,27.29410807,38.83749919,33.87138421
6.76728,6.04097,27.28833209,38.82828761,33.8869017
6.77728,6.04097,27.34887144,38.78803986,33.86652118
6.78728,6.04097,27.40323021,38.7527527,33.84401709
6.79728,6.04097,27.40530948,38.75041527,33.84427525
6.80728,6.04097,27.40108798,38.76264711,33.83626491
6.81728,6.04097,27.37991511,38.8013173,33.81876759
6.82728,6.04097,27.48851609,38.71296174,33.79852217
6.83728,6.04097,27.52798768,38.67446789,33.79754443
6.84728,6.04097,27.48252412,38.75341638,33.76204855
6.85728,6.04097,27.49909577,38.69770994,33.80319429
6.86728,6.04097,27.60744223,38.62601696,33.76454929
6.87728,6.04097,27.72121843,38.49958695,33.77919462
6.88728,6.04097,27.8052524,38.42820536,33.76654224
6.89728,6.04097,27.79183163,38.3380997,33.87006867
6.90728,6.04097,27.7120797,38.38167767,33.91360646
6.91728,6.04097,27.63026007,38.39511763,33.97924265
6.92728,6.04097,27.58193839,38.53844408,33.8815558
6.93728,6.04097,27.57721209,38.52355085,33.89923706
6.94728,6.04097,27.4888211,38.70214787,33.8075895
6.95728,6.04097,27.52604301,38.66587054,33.80554333
6.96728,6.04097,27.50035405,38.70478357,33.79486238
6.97728,6.04097,27.49388127,38.67897649,33.82714224
6.98728,6.04097,27.45996776,38.60864483,33.92952678
6.99728,6.04097,27.52502485,38.53010649,33.94158739
7.00728,6.04097,27.60279711,38.4912929,33.90590998
7.01728,6.04097,27.69931724,38.45615898,33.84700204
7.02728,6.04097,27.65138067,38.53976094,33.80771677
7.03728,6.04097,27.70130461,38.59819387,33.69050152
7.04728,6.04097,27.69399972,38.61846331,33.68184492
7.05728,6.04097,27.70060625,38.62603857,33.67335518
7.06728,6.04097,27.71626142,38.47910786,33.80463072
7.07728,6.04097,27.75569056,38.48715653,33.76126613
7.08728,6.04097,27.80795724,38.64021529,33.55182747
7.09728,6.04097,27.78228469,38.83636098,33.38135432
7.10728,6.04097,27.73871433,38.93541056,33.32689093
7.11728,6.04097,27.78952634,38.96377043,33.24670322
7.12728,6.04097,27.74770427,38.94103873,33.30942127
7.13728,6.04097,27.7188446,38.95223068,33.32784944
7.14728,6.04097,27.70934859,38.96140372,33.32849537
7.15728,6.04097,27.72932595,38.94067405,33.33
7.16728,6.04097,27.782888,38.88193748,33.33517452
7.17728,6.04097,27.81547961,38.82707458,33.35798139
7.18728,6.04097,27.91971917,38.73884677,33.34421254
7.19728,6.04097,27.9895746,38.6599657,33.35035335
7.20728,6.04097,27.93128474,38.7238881,33.3432787
7.21728,6.04097,27.91820203,38.73041791,33.35379671
7.22728,6.04097,27.8271071,38.77729483,33.39559806
7.23728,6.04097,27.88893755,38.85519168,33.25587077
7.24728,6.04097,27.96516144,38.93488161,33.09995694
7.25728,6.04097,27.93333121,38.94459499,33.12207379
7.26728,6.04097,27.90256805,38.95470312,33.14272883
7.27728,6.04097,27.83743383,39.00473121,33.15783496
7.28728,6.04097,27.84776692,39.09745256,33.05478052
7.29728,6.04097,27.87703481,39.10805736,33.01490782
7.30728,6.04097,27.84403648,39.11576432,33.0427241
7.31728,6.04097,27.82403838,39.1421287,33.03889744
7.32728,6.04097,27.82220924,39.17134657,33.00997577
7.33728,6.04097,27.82872399,39.23144429,32.94324169
7.34728,6.04097,27.87546432,39.25891438,32.86556156
7.35728,6.04097,27.88103479,39.32072022,32.79484605
7.36728,6.04097,27.86079432,39.38608947,32.7512535
7.37728,6.04097,27.83582904,39.4134389,32.75131743
7.38728,6.04097,27.83370487,39.41313195,32.75388833
7.39728,6.04097,27.81089788,39.40950005,32.78180224
7.40728,6.04097,27.79638653,39.37608114,32.83088317
7.41728,6.04097,28.01261108,39.25249733,32.74106723
7.42728,6.04097,27.98285943,39.25501923,32.76529248
7.43728,6.04097,27.98862142,39.23135462,32.78431257
7.44728,6.04097,28.0217487,39.19867382,32.78759651
7.45728,6.04097,28.02950493,39.21410214,32.76114539
7.46728,6.04097,28.02611361,39.23436925,32.73951714
7.47728,6.04097,28.05446818,39.17517727,32.77553182
7.48728,6.04097,28.0143625,39.3143625,32.67127499
7.49728,6.04097,28.01302158,39.31302158,32.67395683
7.50728,6.04097,28.01318853,39.31318853,32.67362294
7.51728,6.04097,28.15372844,39.38925769,32.45462766
7.52728,6.04097,28.11500641,39.44405814,32.44093545
7.53728,6.04097,28.13319733,39.4272335,32.43956916
7.54728,6.04097,28.15232774,39.41721758,32.42926164
7.55728,6.04097,28.21762894,39.34185532,32.43814468
7.56728,6.04097,28.16843757,39.44927072,32.37921878
7.57728,6.04097,28.18073324,39.67390146,32.14333246
7.58728,6.04097,28.1776748,39.67253899,32.14729921
7.59728,6.04097,28.09918935,39.71299549,32.18574686
7.60728,6.04097,28.07789322,39.72867094,32.19220543
7.61728,6.04097,28.08713242,39.72146574,32.1897405
7.62728,6.04097,28.07556174,39.72999052,32.19677154
7.63728,6.04097,28.04192924,39.69178951,32.26841874
7.64728,6.04097,28.04378755,39.69056663,32.26770134
7.65728,6.04097,28.08194389,39.70829541,32.2097607
7.66728,6.04097,28.09249632,39.73,32.18038843
7.67728,6.04097,28.09095058,39.73,32.18228725
7.68728,6.04097,28.03994993,39.79524169,32.16480838
7.69728,6.04097,27.99017304,39.76857449,32.24125247
7.70728,6.04097,27.99497851,39.76273092,32.24229058
7.71728,6.04097,28.16261207,39.70580644,32.13158149
7.72728,6.04097,28.18482737,39.69029092,32.12488171
7.73728,6.04097,28.0657573,39.6636929,32.2705498
6.74728,6.05097,27.16205635,38.86068322,33.97726043
6.75728,6.05097,27.20808543,38.84066625,33.95124832
6.76728,6.05097,27.28019449,38.80111119,33.92178692
6.77728,6.05097,27.39178595,38.77379265,33.8344214
6.78728,6.05097,27.39838452,38.7084218,33.89319368
6.79728,6.05097,27.40468993,38.70569722,33.88961285
6.80728,6.05097,27.41349998,38.69925797,33.88724205
6.81728,6.05097,27.33181131,38.76342406,33.90009485
6.82728,6.05097,27.35810706,38.70948083,33.9324121
6.83728,6.05097,27.39544024,38.75599826,33.8485615
6.84728,6.05097,27.44155127,38.72855625,33.82989248
6.85728,6.05097,27.4499279,38.65027844,33.89979366
6.86728,6.05097,27.61,38.47826814,33.9156671
6.87728,6.05097,27.70948227,38.39113264,33.90417091
6.88728,6.05097,27.64804322,38.49903764,33.85334012
6.89728,6.05097,27.60174385,38.54289113,33.85575799
6.90728,6.05097,27.5537166,38.49554845,33.94424412
6.91728,6.05097,27.57779189,38.45063729,33.97240636
6.92728,6.05097,27.56266303,38.49946144,33.93787553
6.93728,6.05097,27.54392308,38.56321375,33.89286317
6.94728,6.05097,27.46604361,38.68732701,33.84662938
6.95728,6.05097,27.368438,38.78649433,33.84506767
6.96728,6.05097,27.33411271,38.70140337,33.96740868
6.97728,6.05097,27.39834342,38.64581654,33.95947465
6.98728,6.05097,27.48241919,38.56069127,33.9602218
6.99728,6.05097,27.50658089,38.53658089,33.95710931
7.00728,6.05097,27.59424268,38.44630993,33.96307063
7.01728,6.05097,27.64891981,38.32317616,34.0375449
7.02728,6.05097,27.63337225,38.46985944,33.89417752
7.03728,6.05097,27.7254572,38.4682733,33.81429959
7.04728,6.05097,27.64344205,38.62141925,33.73478616
7.05728,6.05097,27.67804005,38.59123649,33.73072347
7.06728,6.05097,27.71684819,38.48829392,33.79485789
7.07728,6.05097,27.75715428,38.51602526,33.72968987
7.08728,6.05097,27.84575702,38.54734121,33.60690176
7.09728,6.05097,27.78722146,38.75387483,33.45675843
7.10728,6.05097,27.66768482,39.09562292,33.23669226
7.11728,6.05097,27.72091614,39.08571515,33.19749978
7.12728,6.05097,27.68253074,38.95736017,33.36747942
7.13728,6.05097,27.68748237,38.95163286,33.36673428
7.14728,6.05097,27.70635999,38.96327143,33.33073715
7.15728,6.05097,27.71867247,38.95132753,33.33
7.16728,6.05097,27.76892013,38.89089804,33.34018183
7.17728,6.05097,27.83321878,38.8318071,33.33819043
7.18728,6.05097,27.91659496,38.76899565,33.32191676
7.19728,6.05097,27.91424051,38.76333264,33.32861923
7.20728,6.05097,27.93632349,38.70603345,33.35764305
7.21728,6.05097,27.89890538,38.68164424,33.41426794
7.22728,6.05097,27.82527751,38.7802507,33.39372185
7.23728,6.05097,27.84552891,38.79981489,33.3546562
7.24728,6.05097,27.90301031,38.86792326,33.22906643
7.25728,6.05097,27.92632184,38.88246093,33.19121723
7.26728,6.05097,27.9151793,38.95262635,33.13219435
7.27728,6.05097,27.89146957,39.08651505,33.02201538
7.28728,6.05097,27.89194957,39.08857295,33.01947748
7.29728,6.05097,27.89187959,39.09595815,33.01216226
7.30728,6.05097,27.88101258,39.12085887,32.99812855
7.31728,6.05097,27.83308013,39.2303798,32.93654007
7.32728,6.05097,27.83017712,39.26017712,32.90964575
7.33728,6.05097,27.84810835,39.27810835,32.87378329
7.34728,6.05097,27.85717046,39.28717046,32.85565909
7.35728,6.05097,27.86004135,39.3457453,32.79421335
7.36728,6.05097,27.85208276,39.38225296,32.76566428
7.37728,6.05097,27.83536986,39.41582787,32.74880227
7.38728,6.05097,27.83718963,39.41567226,32.74713811
7.39728,6.05097,27.81294321,39.40981855,32.77930557
7.40728,6.05097,27.84454597,39.34021824,32.81164247
7.41728,6.05097,27.85760826,39.3299889,32.80919967
7.42728,6.05097,27.93060505,39.27794943,32.78982233
7.43728,6.05097,27.95676454,39.26091655,32.78281287
7.44728,6.05097,27.95531075,39.26970886,32.77612821
7.45728,6.05097,27.96983055,39.26108488,32.76908457
7.46728,6.05097,27.99607527,39.28225658,32.72166816
7.47728,6.05097,27.9964981,39.26694315,32.74319845
7.48728,6.05097,28.01367567,39.31367567,32.67264866
7.49728,6.05097,28.0132392,39.3132392,32.6735216
7.50728,6.05097,28.16164332,39.37395414,32.46148848
7.51728,6.05097,28.14446804,39.40866322,32.44530904
7.52728,6.05097,28.14242908,39.42262338,32.43494754
7.53728,6.05097,28.14504674,39.42286838,32.43208489
7.54728,6.05097,28.18143739,39.38778461,32.42795821
7.55728,6.05097,28.21362022,39.36189892,32.41810108
7.56728,6.05097,28.18893471,39.41510882,32.38946735
7.57728,6.05097,28.18983862,39.67659999,32.13242806
7.58728,6.05097,28.18703855,39.67562898,32.13587546
7.59728,6.05097,28.15240919,39.70072311,32.14686771
7.60728,6.05097,28.12474887,39.713955,32.16129613
7.61728,6.05097,28.08530133,39.71410273,32.20059594
7.62728,6.05097,28.03897126,39.69596469,32.26506406
7.63728,6.05097,28.02277115,39.66526084,32.31196801
7.64728,6.05097,28.04500273,39.67860898,32.27718393
7.65728,6.05097,28.0446225,39.68441984,32.27237123
7.66728,6.05097,28.06115708,39.75829162,32.19025748
7.67728,6.05097,28.04504261,39.73579879,32.22714033
7.68728,6.05097,27.99911548,39.75778798,32.24309654
7.69728,6.05097,28.00607794,39.74935671,32.24456535
7.70728,6.05097,28.00686707,39.74827585,32.24485707
